GEOGCD,GEOGNM,GEOGNMW,SI_ID,SI_TITLE,OPER_DATE,TERM_DATE,PARENTCD,ENTITYCD,OWNER,STATUS,AREAEHECT,AREACHECT,AREAIHECT,AREALHECT
E92000001,England,Lloegr,1111/1001,GSS re-coding strategy,01/01/2009,,,E92,ONS,live,13294608.94,13046189.73,15188.37,13031001.36
